,Unnamed: 0,Tweet Id,Tweet Text,Hashtags,Favorites,Retweets,Twitter @ Name,User Id,Tweet Datetime,User Location,User Follower Counts,User Following Counts,Replied Tweet Id,Replied Tweet User Id,User Country,Keyword,Vader Sentiment Score,TextBlob Polarity,TextBlob Subjectivity,Tweet Date,Score,Label
1489,1489,1326599214659379200,i guess critical thinking is not your strong point jason here is an option choose something else no one is going to jump on you hold you down and force a mcplant in your mouth,[],0,0,Holler91914910,1308761954790510593,2020-11-11 18:54:34,,0,0,1.325836653848621e+18,1191968804.0,USA,mcplant,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.7353}",0.09259259259259256,0.6074074074074074,2020-11-11,0.5370149000000001,Positive
1490,1490,1326598883812777994,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,hannnah_bana,568667116,2020-11-11 18:53:15, ¯\_(ツ)_/¯,271,184,,,Error,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1491,1491,1326598424691679237,a spy at burger king mcdonald s new veggie burger handshake a mcpl,[],11,0,zzdoublezz,21591048,2020-11-11 18:51:26,"Brooklyn, NY",3965,1476,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.13636363636363635,0.4545454545454545,2020-11-11,0.9945744000000001,Positive
1492,1492,1326597860775907328,mcdonald s announces new mcplant chicken sandwich,[],2,0,1035KISSFM,20699981,2020-11-11 18:49:11,"Chicago, IL",85816,655,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",-0.2318181818181818,0.7022727272727273,2020-11-11,0.98223484,Positive
1493,1493,1326597190895034368,i have been hearing a lot in the news about mcdonald s lately they also recently announced their mcplant menu with their partners beyond meat which will consist of meat alternatives excited to try that out soon bcstt,"[{'text': 'BCSTT', 'indices': [225, 231]}]",1,0,sofpedr,1303363132211986433,2020-11-11 18:46:31,,55,232,1.326554591496794e+18,1.3030038267109335e+18,USA,mcplant,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.34}",0.025000000000000005,0.5333333333333333,2020-11-11,0.9743895,Positive
1494,1494,1326596837176864768,mcdonald s says expects to launch plant based product line called mcplant investor conf bynd mcd,[],0,102,LowkeystonksLLC,1240400274977460224,2020-11-11 18:45:07,United States,319,159,,,United States,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.96202624,Positive
1495,1495,1326595784599609344,mcdonald s unveils new mcplant but it is unclear what exactly is in mcdonald s plant based patty from an ingredient s…,"[{'text': 'McDonald', 'indices': [19, 28]}]",0,20,Diamondkfarms,4443074654,2020-11-11 18:40:56,"Missouri, USA",162,572,,,USA,mcplant,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.3612}",0.19318181818181812,0.3522727272727273,2020-11-11,0.698596,Positive
1496,1496,1326595642379153410,mcdonald s will release the mcplant next year,[],0,4,DJ_LEGION_ONE,558368157,2020-11-11 18:40:22,"BROOKLYN, NYC",55990,26859,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.9822091000000001,Positive
1497,1497,1326595047400222720,mcdonald s vegan mcplant burger to debut next year,[],0,0,TheRealSJR,101524268,2020-11-11 18:38:00,Everywhere,26722,3878,,,Error,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.9034576999999999,Positive
1498,1498,1326594692096679941,bynd mcd beyond meat is not the official supplier for the mcplant,[],0,0,mellojello91,1087346126,2020-11-11 18:36:36,,36,477,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.16547486,Negative
1499,1499,1326594060916838400,best we never mention it again lol but also is not a mcplant a salad,[],2,0,tom_pfendt,713366276471652353,2020-11-11 18:34:05,"Stroudsburg, PA",15,66,1.3265938671525765e+18,45941376.0,USA,mcplant,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.5423}",0.9,0.5,2020-11-11,0.57345784,Positive
1500,1500,1326593855794409474,mcdonald s to launch mcplant burgers next year,[],0,3,kita_baby_dyke,1241900081932111873,2020-11-11 18:33:16,,3,49,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.8438406999999999,Positive
1501,1501,1326593473248718848,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,joeybagovdonuts,21822002,2020-11-11 18:31:45,"Pittsburgh, PA",24437,20865,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1502,1502,1326593147816861696,you just got to say mcplant about times before it becomes normal,[],1,0,tom_pfendt,713366276471652353,2020-11-11 18:30:28,"Stroudsburg, PA",15,66,1.3262511724040645e+18,45941376.0,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.15,0.6499999999999999,2020-11-11,0.47771552,Negative
1503,1503,1326593080653438977,mcdonald s confirms creation of mcplant plant based burger unveils new crispy chicken sandwich will debut in,[],0,0,liondeuxbeto,908892756009013248,2020-11-11 18:30:11,Nicaragua,1101,1627,,,Nicaragua,mcplant,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}",-0.2318181818181818,0.7022727272727273,2020-11-11,0.99149275,Positive
1504,1504,1326592460634656774,mcdonald s to launch mcplant meat alternative via,[],1,0,ColiverOnline,134907834,2020-11-11 18:27:44,United States,141,2157,,,United States,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.74223906,Positive
1505,1505,1326592366044647424,one mcplant combo pls,[],0,0,shirtlessjuan,2935552897,2020-11-11 18:27:21,UCF,271,353,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.0772}",0.0,0.0,2020-11-11,0.62031305,Positive
1506,1506,1326591987273830405,topics refrigerator old music media printers mcplant burgers printing rockets …,[],0,1,TSGates_,3001567432,2020-11-11 18:25:51,"Dallas, TX",834,418,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.1,0.2,2020-11-11,0.88416886,Positive
1507,1507,1326590831411695616,hamburger mcdonald s to launch new meat free mcplant burger right arrow selector,[],0,1,amirasw97,1596264300,2020-11-11 18:21:15,,341,366,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}",0.274025974025974,0.5967532467532468,2020-11-11,0.9916355,Positive
1508,1508,1326590627086262274,the mcplant sounds like a strain that i want no parts of,[],0,0,flickedbyboog,2273794788,2020-11-11 18:20:27,614,1467,1253,,,USA,mcplant,"{'neg': 0.258, 'neu': 0.455, 'pos': 0.288, 'compound': 0.1027}",0.0,0.0,2020-11-11,0.1992862,Negative
1509,1509,1326590530390781953,mcdonald s unveils mcplant line which includes meatless patty co created by beyond meat,[],0,0,vgn2d,2335912350,2020-11-11 18:20:03,"Oakland, CA",495,437,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.25}",0.0,0.0,2020-11-11,0.98402226,Positive
1510,1510,1326590229067739142,my latest for as fast food brands broadly embrace plant based foods customers gain more options for healthy eating mcplant vegan,"[{'text': 'McPlant', 'indices': [128, 136]}, {'text': 'vegan', 'indices': [137, 143]}]",6,0,khrispena,1215187843993231362,2020-11-11 18:18:52,"Today D.C., Tomorrow the World",396,378,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.8255}",0.3525,0.5625,2020-11-11,0.9926108,Positive
1511,1511,1326590177771462657,the independent mcdonald s to launch plant based mcplant menu items,[],0,0,dannahy_tina,892890750299635712,2020-11-11 18:18:39,kent u.k,3128,3777,,,UK,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.125,2020-11-11,0.9405799000000001,Positive
1512,1512,1326590118841389056,will you get first dibs on mcdonald s mcplant burger when it comes out,[],2,0,ShyMarcus,64825478,2020-11-11 18:18:25,"Glendale, AZ (via PG County)",751,1321,1.3265864561151754e+18,24277551.0,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.25,0.3333333333333333,2020-11-11,0.84884477,Positive
1513,1513,1326589251190861824,i do not trust the mcplant anyways hahahaha,[],1,0,DanielleSimk,952783417,2020-11-11 18:14:58,,490,238,1.326580243172266e+18,834457896.0,USA,mcplant,"{'neg': 0.311, 'neu': 0.689, 'pos': 0.0, 'compound': -0.4023}",0.2,0.5,2020-11-11,0.38322404,Negative
1514,1514,1326588998073151489,mcdonalds confirms creation of mcplant plant based burger foodworldorder,"[{'text': 'FoodWorldOrder', 'indices': [80, 95]}]",0,24,USAShopper,89300184,2020-11-11 18:13:58,Earth,33543,36726,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.0,0.0,2020-11-11,0.5639211,Positive
1515,1515,1326588718988353537,so my vegetarian fast food eating friends small overlap on the ven diagram i know can either have an impossible burger or a mcplant hmmm,[],0,0,gwenmariey,1314103201,2020-11-11 18:12:52,,55,380,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4767}",-0.23888888888888885,0.6666666666666666,2020-11-11,0.41254538,Negative
1516,1516,1326588691842785281,freebies for veterans is bringing back snacks and booze on some flights and is testing the mcplant thinking face …,[],0,6,HTownRush,1014173059857690625,2020-11-11 18:12:45,"Houston, TX",1327,454,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",0.0,0.0,2020-11-11,0.9764508,Positive
1517,1517,1326588620208271360,freebies for veterans is bringing back snacks and booze on some flights and is testing the mcplant thinking face …,[],0,6,KHOU,15791186,2020-11-11 18:12:28,"Houston, TX",726876,1461,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",0.0,0.0,2020-11-11,0.9764508,Positive
1518,1518,1326588533088288773,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,seaweedfarmer,1136333855915483136,2020-11-11 18:12:07,,144,81,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1519,1519,1326588501446496261,heard the news is introducing plant based burger called the mcplant while i do not do fast food tho i did go to mcd s when i was in norway few yrs ago just try its vegan mcspice i love that this giant is introducing a new meatless option,"[{'text': 'meatless', 'indices': [239, 248]}]",0,0,karenaspwriter,316511039,2020-11-11 18:12:00,"Fort Wayne, IN",2805,1474,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.6369}",0.12727272727272726,0.5509090909090909,2020-11-11,0.5596352,Positive
1520,1520,1326588208474447872,and working on a vegan burger together what a time to be alive,[],0,31,kindlee55,258741909,2020-11-11 18:10:50,"Georgia, USA",7061,7019,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.3818}",0.1,0.4,2020-11-11,0.80718935,Positive
1521,1521,1326588126869901312,why did not mcdonald s mcplant boost beyond meat s valuation,[],0,0,charlierichmond,16399202,2020-11-11 18:10:30,Vancouver and London,1845,1990,,,UK,mcplant,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.3089}",0.0,0.0,2020-11-11,0.019551605,Negative
1522,1522,1326587828084596740,just in time to teach the productlifecycle wonder does this mark the end of the fillet o fish introductionstage lc…,"[{'text': 'productlifecycle', 'indices': [43, 60]}, {'text': 'introductionstage', 'indices': [117, 135]}]",0,1,msdwyerbusiness,952649569044746242,2020-11-11 18:09:19,"New Ross, Co Wexford",425,118,,,Ireland,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.7626567,Positive
1523,1523,1326587673730043906,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,hej_daniel,735043366501658624,2020-11-11 18:08:42,,244,856,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1524,1524,1326587600522522625,discriminating against vegans vegetarians with billy s hot seat against mcdonalds and their new mcplant middle finger medium light skin tone middle finger medium light skin tone some of us may need to eat that in a pinch,[],0,0,FourYearPuma,41519330,2020-11-11 18:08:25,"Denver, CO",429,763,,4916001683.0,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.19772727272727275,0.4507575757575759,2020-11-11,0.844116,Positive
1525,1525,1326587202319605761,mcdonalds is now selling the mcplant its take on alt meat what is that all about we explain contextmatt,"[{'text': 'ContextMatters', 'indices': [122, 137]}]",6,1,RetroReport,87057908,2020-11-11 18:06:50,New York City,10009,1650,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.85423046,Positive
1526,1526,1326586684671205382,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,jaelahh,2393797142,2020-11-11 18:04:47,"Brooklyn, NY",428,399,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1527,1527,1326586682649550851,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,nuclearbbq,3288753663,2020-11-11 18:04:46,"Atlanta, GA",379,1490,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1528,1528,1326586660100911112,i believe our relationship with mcdonald s is very strong beyond meat ceo ethan brown said reacting to mcdonald s announcement of the mcplant food line that did not name a plant based meat supplier,[],22,2,MadMoneyOnCNBC,16451932,2020-11-11 18:04:41,,420778,1099,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.5563}",0.5633333333333334,0.9533333333333333,2020-11-11,0.03927666,Negative
1529,1529,1326586365530791939,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,carloseats,129615849,2020-11-11 18:03:30,TPA and SF,11839,12856,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1530,1530,1326586314691579904,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,aliciakennedy,15646238,2020-11-11 18:03:18,San Juan / New York,13988,3323,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1531,1531,1326586078917062657,mcplant is netter than mcveg,[],1,0,karibird,32606201,2020-11-11 18:02:22,,47,274,1.3265664776511734e+18,8.242647076410573e+17,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6332783000000001,Positive
1532,1532,1326585918447255552,humanity getting completely owned yet also accidentally solving global warming because something called mcplant went sentient would not only be the funniest outcome of but also the poetic end to neoliberalism we do not deserv,[],1,0,Afkpuzz,155809817,2020-11-11 18:01:44,s3a77le,147,390,1.326582678531965e+18,155809817.0,Error,mcplant,"{'neg': 0.045, 'neu': 0.816, 'pos': 0.139, 'compound': 0.3818}",0.11875,0.5375,2020-11-11,0.31198907,Negative
1533,1533,1326585076835102723,this is ridiculous but a moment of acknowledgment for the geniuses who came up with mcplant,[],4,0,kelxvel,510948688,2020-11-11 17:58:23,utexas ‘22 media studies ma,341,364,,,USA,mcplant,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.1901}",-0.3333333333333333,1.0,2020-11-11,0.69952583,Positive
1534,1534,1326584611539886080,mcdonald s to test mcplant which includes a meat free burger next year beyond meat shares fall cnbc,[],0,0,seminalkic,269315023,2020-11-11 17:56:32,Sarajevo,1385,4240,,,Bosnia and Herzegovina,mcplant,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.6705}",0.2,0.4,2020-11-11,0.65999436,Positive
1535,1535,1326583749669249024,these guys really could not come up with a better name than mcplant,[],1,0,tel8hewitt,4867274013,2020-11-11 17:53:07,,65,515,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.35,0.35,2020-11-11,0.4794415,Negative
1536,1536,1326583477001736193,mcdonald s will release the mcplant next year,[],0,4,nicktweetsGOOD,515093292,2020-11-11 17:52:02,,469,403,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.9822091000000001,Positive
1537,1537,1326583095735234561,mcdonald s will release the mcplant next year,[],0,4,Mfrenel5,93201049,2020-11-11 17:50:31,,1158,1617,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.9822091000000001,Positive
1538,1538,1326582964944326656,some serious changes coming to the menu,[],0,0,1023jackfm,455036109,2020-11-11 17:50:00,"Louisville, KY",3423,1812,,,USA,mcplant,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.0772}",-0.3333333333333333,0.6666666666666666,2020-11-11,0.37089455,Negative
1539,1539,1326582863303618560,mcdonald s will release the mcplant next year,[],9,4,balleralert,14204133,2020-11-11 17:49:35,Ballerville,225937,335,,,Error,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.9822091000000001,Positive
1540,1540,1326582682432794624,breaking mcdonalds has announced it will introduce a line of plantbased meat alternatives called mcplant in the…,"[{'text': 'McDonalds', 'indices': [26, 36]}, {'text': 'plantbased', 'indices': [79, 90]}]",0,99,LilSoyGal,714444686237253632,2020-11-11 17:48:52,,81,95,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.92686504,Positive
1541,1541,1326582678531964928,the safest place to be will be mcdonalds foolish you say lol good luck finding me in the thick undergrowth beneath the playplace after the mcplant reveals its true nature i will wait until the defoliator drones come before i migr,[],1,0,Afkpuzz,155809817,2020-11-11 17:48:51,s3a77le,147,390,1.3263005585469153e+18,21970248.0,Error,mcplant,"{'neg': 0.043, 'neu': 0.669, 'pos': 0.288, 'compound': 0.9022}",0.3875,0.60625,2020-11-11,0.9084363999999999,Positive
1542,1542,1326582583702872064,sorry calling a product the mcplant is objectively terrible marketing,[],2,0,henriaprevost,3352543294,2020-11-11 17:48:29,"Upland, CA",121,428,,,USA,mcplant,"{'neg': 0.386, 'neu': 0.614, 'pos': 0.0, 'compound': -0.5267}",-0.75,1.0,2020-11-11,0.14635047,Negative
1543,1543,1326582478895714304,and working on a vegan burger together what a time to be alive,[],0,31,LilSoyGal,714444686237253632,2020-11-11 17:48:04,,81,95,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.3818}",0.1,0.4,2020-11-11,0.80718935,Positive
1544,1544,1326581100030922756,beyondmeat partners with pizzahut on a plantbased sausage pizza but it does not end there collaborations with mcds on their mcplant range and kfc while shares fell tuesday due to a vaccine and now reside near the fibonacci retracement,"[{'text': 'BeyondMeat', 'indices': [0, 11]}, {'text': 'PizzaHut', 'indices': [26, 35]}, {'text': 'PlantBased', 'indices': [41, 52]}, {'text': 'Pizza', 'indices': [61, 67]}, {'text': 'McDs', 'indices': [114, 119]}, {'text': 'McPlant', 'indices': [129, 137]}, {'text': 'KFC', 'indices': [148, 152]}, {'text': 'vaccine', 'indices': [192, 200]}, {'text': 'Fibonacci', 'indices': [229, 239]}]",2,0,MarkTrade101,843011020801085441,2020-11-11 17:42:35,,49,89,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4215}",-0.012499999999999995,0.3875,2020-11-11,0.1652973,Negative
1545,1545,1326580319777140736,mcdonald s says it expects to launch a plant based product line called mcplant beyond meat shares plunge more than https…,[],0,714,cheers_assface,860158918269513729,2020-11-11 17:39:29,"New York, NY",9,19,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.296}",0.5,0.5,2020-11-11,0.7372414,Positive
1546,1546,1326579826493419526,freebies for veterans is bringing back snacks and booze on some flights and is testing the mcplant thinking face …,[],0,6,GreatDayHouston,24689405,2020-11-11 17:37:31,"Houston, TX - KHOU-TV",20383,703,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",0.0,0.0,2020-11-11,0.9764508,Positive
1547,1547,1326579345176080386,nice work on the mcplant seedling hamburger burger we have plants as well,[],0,37,ItsyaBOI9797,1107013626949455878,2020-11-11 17:35:37,,278,4996,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.5994}",0.6,1.0,2020-11-11,0.95386523,Positive
1548,1548,1326579296366964737,calling all veg heads broccoli smiling cat face with heart eyes mcdonald s are launching new meat free options next year which will feature their new plant …,[],0,2,joeeelerss,1167361002,2020-11-11 17:35:25,🐊,369,453,,,Error,mcplant,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.743}",0.16818181818181818,0.4272727272727273,2020-11-11,0.9685834999999999,Positive
1549,1549,1326578829285068804,hey read this thread why not call your new plant based burger the beyond mac mcplant is not setting you up…,[],0,2,_kaitlingrady,34182773,2020-11-11 17:33:34,"Chicago, IL + Durham, NC",2305,2335,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.13636363636363635,0.4545454545454545,2020-11-11,0.44328392,Negative
1550,1550,1326578630982594561,your delicious nutritious wednesday morningmonarchy is on the air collision stream foodworldorder…,"[{'text': 'MorningMonarchy', 'indices': [55, 71]}, {'text': 'FoodWorldOrder', 'indices': [123, 138]}]",0,4,mediamonarchy,15296929,2020-11-11 17:32:46,🦎🚛🌵,11213,1509,,,Error,mcplant,"{'neg': 0.154, 'neu': 0.617, 'pos': 0.228, 'compound': 0.296}",1.0,1.0,2020-11-11,0.056321234000000005,Negative
1551,1551,1326578337096101891,i am sure he will love new mcdonald s burger the mcpl,[],0,0,MFNDevil6,2640968247,2020-11-11 17:31:36,,260,282,1.326575961085784e+18,9.578865740956754e+17,USA,mcplant,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}",0.3787878787878787,0.6478114478114478,2020-11-11,0.9928203999999999,Positive
1552,1552,1326578221882740745,can we talk about how fucking stupid the name mcplant is,[],1,0,i_aPAULogize,484479098,2020-11-11 17:31:09,Location,34,275,1.326034273367974e+18,22123113.0,USA,mcplant,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.5709}",-0.7999999999999999,1.0,2020-11-11,0.45255154,Negative
1553,1553,1326577731677646848,would you try it theshow,"[{'text': 'TheShow', 'indices': [18, 26]}]",2,0,CovinoandRich,17873794,2020-11-11 17:29:12,"Los Angeles, CA",40158,2867,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.7469269000000001,Positive
1554,1554,1326576747488350208,mcplant are they diversifying their product offering to sell nuclear energy,[],2,0,loufraserPR,1181172211874455552,2020-11-11 17:25:17,"Leeds, England",410,625,,,UK,mcplant,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}",0.0,0.0,2020-11-11,0.8646805000000001,Positive
1555,1555,1326576367606050816,mcdonald s to launch mcplant meat alternative whatdoyouthink,"[{'text': 'WhatDoYouThink', 'indices': [86, 101]}]",0,330,MoeLowi,1067650994115362816,2020-11-11 17:23:47,,417,959,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.6951763000000001,Positive
1556,1556,1326576096033255426,mcdonalds confirms creation of mcplant plant based burger foodworldorder,"[{'text': 'FoodWorldOrder', 'indices': [80, 95]}]",0,24,Bongosodij69,903415090225053698,2020-11-11 17:22:42,"Cambridges, England",113,442,,,UK,mcplant,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.0,0.0,2020-11-11,0.5639211,Positive
1557,1557,1326576053972840451,amen i am a vegan for christ s sake and i cringe at mcplant my omnivore friends are running for cover from this on name only,[],3,0,jerolmack,1049377299790024705,2020-11-11 17:22:32,"Manhattan, NY",736,146,1.3265701597131694e+18,1.0932616818017894e+18,USA,mcplant,"{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.4767}",0.0,1.0,2020-11-11,0.23111889,Negative
1558,1558,1326576021148151816,mcdonald s announces creation of mcplant plant based burger and unveil new crispy chicken sandwich that will debut in …,[],0,92,HannahLoveberry,1125482673210834946,2020-11-11 17:22:24,"Lansdale, PA",150,372,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.2732}",-0.2318181818181818,0.7022727272727273,2020-11-11,0.98313284,Positive
1559,1559,1326575915430785025,sales in these items slowed as stockpiling became into pantry destocking women’s room period products dog face dog food hamburger beyond meat burgers,[],1,1,bopinion,227682918,2020-11-11 17:21:59,Worldwide,312003,574,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.2582937,Negative
1560,1560,1326575476584951809,to be clear i am not saying the mcplant is a bad idea or it has no impact my point is the current mcplant argument is like saying every electric car sold means we are producing less gas that is not how how complex economic systems work they require much more complex analysis,"[{'text': 'McPlant', 'indices': [41, 49]}, {'text': 'McPlant', 'indices': [109, 117]}]",0,0,DavidMuraskin,1720199389,2020-11-11 17:20:14,"Washington, DC",829,615,1.3265699272354734e+18,8.242647076410573e+17,USA,mcplant,"{'neg': 0.138, 'neu': 0.776, 'pos': 0.086, 'compound': -0.4767}",-0.08333333333333331,0.3770833333333333,2020-11-11,0.24323305,Negative
1561,1561,1326575459501404160,the mcplant,[],15,0,anti_plague,358356543,2020-11-11 17:20:10,los angeles,1007,648,,,USA,mcplant,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,2020-11-11,0.64899796,Positive
1562,1562,1326575420767162370,mcplant sounds like a irish tory mp,[],2,0,defcon201nj,833824950196830209,2020-11-11 17:20:01,,3252,4034,,,USA,mcplant,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.0,0.0,2020-11-11,0.47136778,Negative
